id_pagamento_cliente,codigo_barras,linha_digitavel,data_vencimento,url_boleto,ativo
997,7527507815485142711434226927590,99394.36613 37631.237844 33844.633470 4 10286086887088,2025-05-02 07:18:18,5Utvoi5NXdAB8I6JhdMBJgp4HVdWK0eDTh7jmX4FP9z2gEnmCwRFK0MwU0X8JyeRvXhBVvsM,0
998,6500785822837456721407144485365,63688.88243 78152.591708 03031.119212 6 60762915231237,2025-05-02 17:37:30,Hp/uKgoKb97RuBtE9HC8UMpylB4VW78z1m+d+8TZ8BNcdrscXkgC7BHXdfXkmx4kUHmg9ppKWA==,1
999,8095369864747397319307165278174,83430.75045 09566.836475 74516.260619 0 32616458543096,2025-05-03 03:27:08,6klUpkZyIHUdJ8VcwIsAvqOGQMgb/KQka4iUX1Mhhu9J7SwqL04aCnkRq8CTAw==,0
1000,0984887498912442472619626649732,18316.03565 31381.622046 86208.943688 4 97706354886800,2025-05-02 20:20:51,F1a2jpOYS02jW2R6Yoi7obyldo6Vs8ozjlx1an9xhlYWSA0JhI6VXSGjsKaVMh6PRrCmpzM=,0
1001,8161175372009806767450926973006,12822.56621 70576.963996 51686.544892 7 61906065431886,2025-05-03 00:46:30,o7wv9jpjle5EcFLA9tGAatJIBlnTwMDfUfx+iIPZj1VMJsLZLnwsmJ5AxrWaiDxqrB6i7Q==,0
1002,6756145243711437901391226342768,84492.18723 31425.190117 18830.489310 2 90059342427896,2025-05-02 00:00:07,8wExQNpWTNg93s6wcBAOECWmlReguy3up9pJHhinGI3jIeAbkl4KnoCpOqyBKiBaPZ2FMzfzig==,0
1003,7720913673649746502623135803478,69618.75099 14036.247510 22343.170306 5 87507923534171,2025-05-02 18:39:12,AfCguvGljsBAEyEpybhf5NiTwFTBkKV+ZS6/YrWi0sNSzVrLifCtDvpINF+YhBe1lkBFrx1XnA==,0
1004,1811571068910235062291744330300,98459.91085 03186.175212 06287.358719 9 74550510666557,2025-05-03 02:58:39,BZ5WSs+ztxjhjZUDVHQVtko/ME0KaaKxstvxnLzOGRAJdiHFU+Gf85r0AoRTwDyTyXaRRw==,1
1005,1530500099189567407179770700131,41517.34532 24675.784024 12443.052707 9 03276325086219,2025-05-03 02:26:44,fDeuYVrD2cMn0Jq0LOnYONVcS6QzyAzUmnAUKvpxhImhyQEAOVTp5A0IxgAZ+MI9U3ICbm163OB/LQ==,1
1006,2074479544159314291310650337594,48392.96759 45325.812286 30845.385475 3 40062173818855,2025-05-03 19:57:49,T1eZQ1u7bA2QXvEo/uEPe2GdJtCCK6XEoaoKA06BL35l0LKouH5MIiK2/amKsiTD7BEQdd/f4A==,0
1007,5055374818473579431758870156996,85294.27651 51633.667650 05294.253792 7 35289081111162,2025-05-02 06:23:39,KsZNw4b3QgtozuHjKd5VHMVIGmgMtvl07oOMgre4Z2uinN202EKekz19GVdMiPKa3pYJu92H,0
1008,3733191570984548715164205307356,57684.11685 55271.311726 70650.270493 2 20629853348174,2025-05-02 01:20:48,60GEhXxsPg9MmhT28HjwEsvdPkZGHtIJD4WgEODy8FURIThYVjHOyqDOwOoBp4a23gBCOrVP9Uc=,0
1009,0957443457853067480742271344858,19548.70479 10533.631308 87024.212522 5 55753297207645,2025-05-03 09:00:44,7Cg2SRSsKhLFSnIxlh7kLUxO8GZ8Jxg70HxtbZUXu+aHI7+xrAifm1G+gSQiDgzbhZtr,1
1010,2776793091978497857881348482826,08944.82366 21506.894836 57910.891561 5 32948486990673,2025-05-03 19:53:25,fY+Z/YHzlZmta2QH4e1p0MzSEbnRicE3i4RDcC6QibmNgTT6LFgs5jOxxOS+ygklsSHbz/G3cQ==,0
1011,8315891551704187686599514748536,57663.29599 31746.441954 94109.665663 0 93753476787102,2025-05-03 03:53:06,7vRdRFTgCrXDbNL5uS8NJhkxawT6LGxjgg1dYjWAhoav+iT4zyzJzbf7DoXISfHJ8d9+2A==,1
1012,3853729091421283806786206450301,76566.69902 85485.662492 83771.076996 0 63871908304668,2025-05-02 01:38:54,bdbcEMcwLWCEQ90MJIaBchG67m/TofPslUqPsr54ICXlVCnamaLk139B4SWZIP4=,0
1013,2765515315750966869907858464429,57649.18322 91578.632574 17045.525925 9 90477190758026,2025-05-03 12:04:10,E4AK4+jp3gU9i204xWew/mpOw16I/Tz1KDFk6udTpbR5fMZ95a7oTsY2x2rmDq0tTpYnE7c4ug==,0
1014,5723041483991364332188558949480,41437.16950 85678.494823 36525.952049 6 97812661890394,2025-05-02 12:44:21,9HMN6tC6zPdJzpaSSFjjfdpyHe1nXd063nXMXDhvee11r5JskFQtm7c4Pg4UiaTkfg==,0
1015,2634667856733926988802597604069,56575.72783 85554.465723 72137.108475 8 06594487741397,2025-05-03 11:26:50,HCZ14i3UQCj9KjLKjzaec9zY8eMnEUUXYjFzV2kD8xmFI/EATt4kOe1xGm25PA==,1
1016,4008795131042185189073673971507,24797.91368 86818.062572 67346.338012 1 18622347727606,2025-05-02 03:27:49,Hid96LWCa1h2hEFrsonLnacOYuj08ifxGgcVl5SlnlVOk5NDrBoYhEbj6WoeAaogmkTjr7fhlOhP,1
1017,6780248268708199725165058673803,54160.09522 48303.983689 99058.280618 2 90929638829422,2025-05-02 10:40:17,MSDdgy+CvqZTfO1jjBAihh9BOivUty6XpUIUMLS9kBs05lO8GUK/tqvEiztYEO3kRC0=,0
1018,5231593018042029781654275686712,94387.67116 75347.287102 39214.951309 1 06394450953760,2025-05-03 16:51:35,aPXHHhNY5OARdXFVQ8JtQYtPG7K9tpys2IemP+saUIYSx0y3wCGucMdJgzBq5fQ=,1
1019,3394455015372366702785045482173,10751.66056 10168.401395 30955.765667 5 77660660506721,2025-05-02 04:16:27,fJbE93ELFK9k6YotQVbigKPS2KA0T7emulVHx8R9FrdmHXh8NC2PoofUJziXc3gW1w==,1
1020,0734860881966037674954453154579,36561.45197 34954.849413 78402.206111 1 32982768682783,2025-05-02 17:08:34,5yl/dVhdFmgXVjuqWYB6Vjg6sJ0gvTp+FaFGJTdkfJdDfJEVGjogYfH1tSaEboKVXw==,0
1021,0633022116806944079658950461113,37640.36216 67432.961649 65806.438335 3 14099727931323,2025-05-02 07:04:58,07s2dVp7BLtTC/3/mZAVbmnPeIh6UWzptSH03RyFx3RLXNWOawH05hatRirDPTBamYE=,0
1022,8040240326410757984860330233410,80225.40967 61287.382866 87433.695191 4 44488717743689,2025-05-02 10:56:12,40M7Axm3uP9jSO1JTDCPah86aRizhfLDv8lXFoIoxoekjYMi7wcWUGRXCtItoU694VY=,1
1023,5358646839555499890395149711599,18025.39437 35447.729474 59101.792643 1 57650294987066,2025-05-03 09:16:51,d+jZyFeu2tPIFzCIZBkJem2R/qW/ZS0Tg7h87z9s9cWUv4/CNCnRbJ0BzAwfo5gkVVYdirw=,0
1024,8496788064155333193406105405162,41773.72226 46878.009798 25845.189393 5 84784002139457,2025-05-02 01:42:54,PqXqDunANDMpukRhNhJLty999aWSp+PzLC+otXFxXeC/imVvEjWggoX+kugK7BPY/pp6k/zy,0
1025,0197450159726692510659616142719,93854.34720 57192.085199 28511.414889 3 68463849992450,2025-05-02 08:57:05,2LrzBO/oB5SpjEMKh+VDS7/42U+KvTbQVgmE3Zvot9dpY4M0zCdmQFZimpuFMYvxjefs,1
1026,8421369686999485587086878324529,39139.19534 47341.431331 79380.138166 2 98466955366255,2025-05-03 14:31:46,6XNvZuJqSRak6/UA86sr9Kx8AGqkTehVYDd1nH3o5KcN4BBscFiC9icazdZorR9VycfU,0
1027,0585352127420727988247141601952,03221.48112 89426.045234 07363.288732 3 53568841662305,2025-05-02 05:03:48,5P0iaLWA/ONVmGHITKMVARHtx5gH2H4RrXBxwNkZ8eo77R2j0HSKdnhqNlCr7OyexNgOAknI,0
1028,9209467976989883239999218721745,03919.93077 30154.069538 06470.848159 4 03225947944544,2025-05-02 03:23:50,2CK+EKCbHZ7De3J/cYjT6LjqpDr7cxWwQSM+NYASrwEZ2AVuzv41LFUVVBOl6FYF9sDt8kA=,0
1029,7116014651708807252421310003723,67079.13881 33643.159634 25054.405055 1 88398175834317,2025-05-03 15:44:55,i8JEs7e3K8dY+Z/CT7+3zEe7JcyyipLQEQmoxSj6UjZR0xisIBF1KCko6PuMLwKh7H9j+iIYRFKr,1
1030,9858712317165802871070086085478,42014.75399 74970.007237 42781.163115 2 77847171478764,2025-05-02 16:16:19,pqOITIZxIrkPwUtZkbFu7BCUMIQbheyLrtkFDgXozsq2e6rwZtenzPjGReywbe2XjW0oU1by4A==,1
1031,5199268632177248348742791883140,40501.65921 25341.614860 48521.011909 8 48094945480018,2025-05-03 02:07:04,5FqGE5Ir/NM4imVxRJ5GRJQ4ceU7uL84Oyr3uG91Wf3+ZzCw8avmNqlYsRAARyNWyQrO5w==,0
1032,6665066801284656855276330659870,27842.55037 09666.894148 79025.271010 9 01224500170145,2025-05-03 05:40:34,dKLeGVXgybUns1ciIis3+D7E7naqpm/Wg3tFpbXEE2GCMwZZQKdWLwCZIMZIZCf+uQmPVVjnVui5Qw==,1
1033,7083185952269569789303070803305,21676.86811 20782.716636 86493.636713 5 51668980732691,2025-05-02 03:10:57,VxSp53Ew+/pLFkN28n+i0SktVFgh2gt3k1DURppMjXY5DHvC1ADpGzEyZxQ4IV2w,1
1034,6422656257801170498672342369366,65429.89831 34988.597909 13074.698025 4 20847150292443,2025-05-02 11:07:10,FcK+nklch+5nIhvf4oigSyrv5TW5iyuCW8E4iOeJs8T9LW3q7SGQ8job/uzdG2LsrWivTj4=,0
1035,4349757764895986732401412371018,00505.44144 63634.312052 34787.298984 3 33462265162932,2025-05-03 05:56:41,Fy6k9pQmvPq3lsM5jQMR/rIlimpzPSLw/wLiovXBLkTCyDYOIuftnhQRqlOaUmsS,0
1036,9087454340515872295471160533277,18693.41948 42920.523869 80002.953615 0 53944094327449,2025-05-02 11:51:57,q5fVFVIeMny7uz0K3TB5rjebhGfl1+gmq1dl3HZhvf99kVlgTpXZ0QB/qb7xJb7WgVcXb1k=,0
1037,0396741325109285595625868111161,76356.63673 23956.513753 14183.980506 6 18303580073285,2025-05-02 04:41:43,ht/1H9cFWXhuOSr4e/wxiBajT2vSGnqD7BMhUoDqhQ2WawKMt0S2Y3MIANqCypxV,1
1038,3402895125891891716134781796407,75707.39540 08802.944058 46868.242008 1 34407313059583,2025-05-03 17:49:01,bBTVghHef9OHYau1w4rV0NCm6efoTNMQ5nFpsvQ112W8Gq5ecWDIz+bXJQZpPdhKjRw=,0
1039,2683832858141608439229888715704,34069.03418 46310.786184 95761.938707 5 56267066552019,2025-05-03 17:44:28,7RiT53DQS/TWFNec+1TBBqwcJXKK3iRlxK56UY1CCM9nCq5kTXyBeuJxbD/Vi7ApwDGk+KMd,0
1040,2140492057729660861988274575552,66533.21567 12598.684097 95627.860478 7 74282815248358,2025-05-02 04:00:37,0AWsHmgdm4fCs/ZCDAi5ViXv2pC241oyJKHd+SlaUfp4xdFoHrETJk/bVQWmvHAmseVN,0
1041,2302666887387139629276866258616,75285.29863 42867.354633 44272.189463 9 31931889921160,2025-05-03 13:04:42,JyTWUhc/cCmoF7z/TgiOOrdtF0cua9sVSaW1aaaiJJVcaI6fomE4lirzgqJ3UIvZrjE=,1
1042,3057640952461067614117338680450,67138.47598 09548.158242 14673.301733 6 28469060426255,2025-05-03 03:11:55,D4Iotf+mACVs6zILDYtannkwOWT86HkCJXoHRK/IgRDbAO4ttOdnbhnRxjwq+IT4dZY6nKjt,0
1043,6519062623396685735274379273708,90009.28225 11069.358249 71113.784528 0 34333836329683,2025-05-02 12:19:51,4CiryTpz8zn7Q443VHqCIm+Uly+nC+SgpkUTKVLb7zmHoQXfnnbyExaSlj0qBdZEZOdbqZ+e,0
1044,6331299845527561556047535032587,06584.93436 05167.763175 76367.873911 0 04869201166035,2025-05-03 04:33:44,ylLoIVDn8rQ35Z/dmVxLLpF2tsnusV8MD8XZIm66QP4Vhbjp5H1ngf8gIK1XZ1BvKRTBKmAblPvvvQ==,1
1045,6847041728198800438049195385386,64533.58334 49721.410698 61405.567414 9 64387513749177,2025-05-03 04:13:53,+NtZxiZT8YiZ4Qe7xi7KsFK9KE5anJyMwZvwbE+K2mafs7rV+9nO1cORmQmnSFzrObhx9oinBA==,1
1046,2439923224222150800340534928936,81603.73667 74764.603922 04217.540228 5 25722398978130,2025-05-02 02:17:10,wbqqAL6hPZuCI0AyJLjoSQ415INUoVFWGcli3uklEU8bgdDn9RXcj2jx5K3FE/o0AlU=,0
1047,6716991229899038684643317617999,38920.09407 75460.084010 43594.524616 3 27132940390810,2025-05-01 21:37:33,7wDY7GLaRtzaqI/OOjopscdfyIxToXPIBDWPSGoRPqyHYseDqJs87qAuUp/6xO/PqYhG,1
1048,4841271620404338680068333588654,71730.45412 38636.575453 10710.600304 7 32744626152076,2025-05-02 15:54:57,gRIBJw9wxTm2MwYi8dXu0Uuqhmj0dcao8evN9SfuVufO3FuayztbsRdCrRsUbg5bfgcxxGtaSg==,1
1049,7648403691147573642988131794808,93082.88980 63932.922267 77708.759051 6 74393886397858,2025-05-02 17:25:51,qfMcLx9Si7juwZeQz7/E1Z5pp7j20JyoT2IFv3FmdcqJquyxBU5tVoDKpUSfgKbP6xk=,1
1050,7115880172427305323819475006738,80421.16742 20298.872831 70114.587626 4 20011666265178,2025-05-02 20:03:07,1mAMHLdk58b5VcSlK+DEy00RXSi8wIcxgU4B2RQjL1J71ZDN7RvV8NcRRTuJ3loQg91AqElwcYk=,0
1051,1554589192089585924617161448267,70220.17660 46920.553228 98653.430053 4 48384640844730,2025-05-03 10:11:10,pCo6msqzfMGafO3YZZFNc7gGJbe/4Qq3iD2WlP+Ua58Z8sQbpPxg08sRJbFV9B43qJQZokDH,0
1052,2788029560495189874076469006777,73039.75499 68288.661015 07293.913106 1 69945736221786,2025-05-01 21:26:55,aDCnmyQi+NO+1/xOHGXNs9YoLgFPO4Gs+hVnlhEWYnYQtDYIVahZ0hcuIxwYzg==,1
1053,6185234960364932433845213709719,19934.50095 91106.558175 37719.742809 9 02750252306329,2025-05-02 02:28:20,SOzLW742EBqI5ANcRU8PcjTucNsakpoZCy3/i642+ovHmxGJ7w9PAWBwfNpEHEsrJt6X73g=,1
1054,2111970047811334591329469479867,76480.57838 32053.615959 86368.067461 8 20148519485544,2025-05-03 14:41:40,02AvexVQlxn/B4ob/eKcpCgvXJcP1fnWz0VXPrjJ4EW3fhB3IhoNTuTyHlQ5wxo8,1
1055,4661104240385798031562553828343,67140.92165 28283.681885 80274.504262 0 77983978592087,2025-05-02 23:56:25,WDwpPa7WFdlHy561nEJ2Hsmrfq4nyg9VVfb21le6CTdoIh84/LB/BAizm8WFfp8BWgKfXPQ=,0
1056,2351918895233722352406153957055,81207.64798 49286.720339 70524.639260 0 91527169416613,2025-05-02 10:28:24,h6wHPvesaKKWoq4KT7oMotufV0V6t8LCPOJkM5sVMATgtZTXXUCW7awBhUzvX2CxkQ==,0
1057,5708027084307521676105617805450,07518.29908 10149.472312 43165.411722 1 51096172231544,2025-05-02 04:23:57,W1PLebGvKR08GmfJjsCxp16LrTYSdszhynC4s3IMfYAlFfMcfr+gMf2hIGyVWwgKC/i3LD7H7Q==,0
1058,3357549858525908592809096521158,94576.28758 90086.149356 01725.873375 4 01676396117058,2025-05-02 06:49:15,QkCckLbJe5arvQmeRFdIQzhSJLbj9afZD1rniqCn/CUyl2X4EKTF9hLUUwbrVUC4lb4FUgSu,1
1059,5503017112209258924279144389136,76797.61085 17467.457630 88384.114875 6 66686071796449,2025-05-02 12:38:26,nm9UObylyOLy9oYk9UbAVWehP5Qm8m2P9pH12o5O9K7reOsOAxIzBQs55Ef0OBqzj9SQaUtz,0
1060,2855477496353434994255451498783,05341.42308 88830.029964 95102.472902 5 40464158190907,2025-05-02 03:09:32,Y45+2HfRRp33ysjBjmbG/RPCZF4cU0x+7KEA4jdRjS26D1lJ/QCnEUXZilqGvBy1Xin5,0
1061,5981413942661236890912682928702,31608.08926 30196.782501 98260.657455 6 08488661035361,2025-05-02 15:14:39,qF7wgrEl8MNjX1YFIHRMKjrrX8XMpa/yEE/Wh8CaYo4/mkCb/YfHTRxoIoikuO087d4n,1
1062,1552734506000300342515953366778,66026.91846 45128.013697 98097.191558 1 26131911546573,2025-05-02 01:41:35,bWNDIhNwoaNtfx7XVJ0wndSKd17eiDqRiXmm2B45rTe4rUXNILK9bTAZzlQR5yTBs1HyDePo,0
1063,6784926003606963120337256768409,70746.03017 95968.721666 54236.796785 9 73160378796441,2025-05-03 11:05:57,NnuEhDhziB0jo40zjeR8mA+PqzNZdSuX8r8wLAwW4GUbxh1KNFvmCyjDW2nuj3GGTHQK8D0C,1
1064,5806197974017879968432508433046,19046.17449 75438.167266 59730.918855 3 68033895775554,2025-05-02 20:29:20,dsCz6ZMduy8yGF+kocbwW2FHVy143zH0z/q05LrCF2oOcTk2i1VJI7s16qt7nWI0WUUnMIn94Q==,0
1065,7456639610461840253207863614136,26056.49816 42810.169748 92886.120702 1 76075001709009,2025-05-03 07:14:31,eGs/CinpUzKpUWzk42Z7vXXcDKfrTmDjhUsnIIT621doCvfy+cFZxWQ6CYOHBTBjiAKS,0
1066,5845177142594139011993963736708,65592.74358 71628.201761 23753.163942 9 47575116789096,2025-05-02 23:58:30,Trn3fsCcj/bpnSdlfXe/Mvzbejk++gZKjrWsuF7isxaKAn4Dk1C/Zihod9Z7Q+A2RrqhdQ==,1
1067,1110503224866029591109554992066,98148.19617 25994.819203 76999.445815 7 65599672371294,2025-05-03 02:11:42,+dS1bRV73gj0mUlgUJLzu7Vh3McmDQToBzmmdGvgW2ifaDCBrnVjx1CZa90x19nL/R/PWJ8=,0
1068,2316773984975791005749725507012,56343.21201 70525.719978 07218.644543 9 43647480871298,2025-05-03 04:51:30,kEJJLBdKUx5+OuG/CyWozng/5Yke8rgIS0qmC3xLVHMZjf2Z4GdDTgim1hxYnCX4FODVbNoDZg==,0
1069,5003640290371188471524165945589,47165.94927 23302.234087 95931.043121 0 96302393013275,2025-05-02 21:31:11,7AcL4Tw2WRrH21c9bcqN5cryVTRf8Q+WRHwGf/0Jwr1/BSXNdwvTCUZ+spRAPMuSqXsKOIxrUg==,1
1070,7202372440532617072704654635100,16334.55912 94028.267430 61009.305714 6 78992754324720,2025-05-02 23:54:53,yR8vM6BTd00BzH01if+yVZZQfxgP7ckafKW0udjKxM/bPENYr3PT6X4JFPuVm3fSelYF0zA5Uw==,0
1071,6289087283485190253680920724514,80305.82297 89720.713132 82520.487459 8 72505009162352,2025-05-02 05:00:12,R+M/eKOIJwGebYASzwm05XXakJ6sFo2OjMD1Xr0ZCfZrNzTb2Ur8EpU4lzcI2TsIC44=,0
1072,2772815545063989010309194406759,78258.28447 27661.807092 39397.287144 3 40313819592593,2025-05-03 01:07:27,VGF5SFxaJctDLm7CxSL4cXtSEZO6tQgIXVhyktr3K5Fcf1vXHGE5+WEiK3oBB84obiUips4V,0
1073,5116377368975616482122307573215,05987.20177 07397.473831 32732.599837 4 63167323005933,2025-05-02 14:39:16,oXXLrp51tDcuwT986do79gjFWxSEfc0h0lo8yaIKLUAIbW6fEfWYrBQN+25hYAiW0Yap,1
1074,3290490751084784881168839943875,65085.50333 52678.607937 93664.078017 8 71530308461209,2025-05-02 09:18:31,dKj/5U1QpgY4YoUKFZXMpqiaUGnEx+hYCD59zyR8AR++vbMCLHdRvT2S08xF7aHjw0toHYo=,0
1075,6268163441583981693166638992346,53384.72706 54829.242632 80187.024021 9 30532419441323,2025-05-02 17:10:32,3hIsrNZnleBme9YdywAh33IS+cs2ISx5wWNd4UyoqOlqFhhVnsd5AH6tTqM7ufrCEIEQMs9tzg==,1
1076,7268830932863107218802146122293,51527.64982 62242.492372 28331.613230 7 95510590062532,2025-05-03 12:04:28,UFwLyeYgoSgHNMnrimA+xyvcn2TpiXuxMg5W+dsYCRDzBirhY9cBmWx7seRGEsPQpwzQzhKt,1
1077,2369251095063748684111341389488,18915.70221 28269.541844 88676.201487 8 53541068722055,2025-05-02 15:23:17,K5ROait+S8AywxeUNMAWr0iZuKfvdmBZ7pMnH1qpY0NWO4ox8v0qm/zRWgXjUPsjmio=,0
1078,9360694797535731869166537869886,47394.10120 31590.924403 91895.696676 1 11662004644788,2025-05-02 20:20:13,sSc6WgX4jYZ3lq35FeMSv4m6llD1eWuHGzejJA5sLSJj7dkWSKDGsxXtRuO2lr9eSJEDrf0=,0
1079,3901812960179526438090368748001,68422.52831 41182.456127 28275.429067 9 30364930656817,2025-05-03 09:06:53,AH7W5tY34Ei0xK60adMcYd4CnzyBdDkrpBtZMS9RkQsekEE+Uw2TkjO00VSqcsaxUbdpHcM=,1
1080,3338693042273831278980030732242,60477.50716 14344.788106 40858.596866 9 15930485136121,2025-05-01 22:11:11,kz2r2N82POW8LLDPX2/F5Q1NPQuCSQ3qcE+YxDCqRC7Adseu9Au7CXizECo7bVtVnRVWIMs=,1
1081,6647989917984694926810358853203,44522.25798 43657.021749 96900.261400 7 56552871593383,2025-05-02 08:18:48,vhsYhS3xG3Bdy3EPndVXyxyx8G1DovloLqFgt5s8UvW1rFSd0uCo6ThCkeU/QDQkWw==,1
1082,0430135822473901153407630843155,88305.97512 76523.142596 82469.199277 0 44868839442758,2025-05-03 08:46:18,FcauHad9i+cGSptMlVIBd0ORXt/VSHp9FuDtrxAVDTtC63OBTdsoXwES/dR1CHv8PxfLrg==,1
1083,8233647594056009097192564719923,28739.32519 50299.953441 04838.425819 6 56316980999399,2025-05-02 09:07:37,00zKTiPELcoeXkiEKxtXr4VO+jVrSNcDyqK6hFNyiAqQlzwfuWbh734zIZzRjQvbrA7iMh2PqHiU,1
1084,0617263711739617060422182731217,64245.80144 11687.375733 08220.791570 1 11824251522239,2025-05-02 18:23:33,aPAiJSdOmaDnnfKYtRScWFPe2eVNJnS+L+Vc6nAEARGQUh5nEEA52aDO1fIUh9Spt65F+U/MeyIiKg==,0
1085,0003354984059988498391983046688,55328.27322 30071.483419 05912.374798 8 66800941984901,2025-05-02 06:08:46,TkF9UZoExwPWnA51vUmla9h+zWTU+ub+b95ba5UTl00gRtUm340AVdSDoLAFMU8=,0
1086,1626092035966077378064173115254,71930.20460 08205.746414 92120.792480 5 24907108523021,2025-05-03 11:27:17,lgBja58lpw+l6Sh9P15daC1UisOdRWW7CjRxH5wbYFXX+1uZ2e2+II76caEBgB40j8c=,1
1087,3730719545352112392072003063703,15525.68154 06710.903340 76485.528588 3 96553080098730,2025-05-02 09:01:14,OSNUFk/oNWu/7hGOTeaytcDsF+A2SWbx9ra8fumkGfZmtSdSOhvDjfN5dflsDdg6dk8=,0
1088,4064635816551398960691965889138,70753.07796 50234.620117 54296.346747 5 50078481931419,2025-05-02 18:03:41,BJxBppgZB/0YLNX3U8ujMa+baPRJXZV8B3M7ossIkszZ9R6/gqb+/Qscn9Z8Gw==,0
1089,7610448962614390805888651760296,61049.68024 19979.113116 64875.244846 4 77072284931093,2025-05-03 06:08:22,3vwjco2u0SqpzF6MbGXpWTRQ1xUAGnILmuM4FxwNf0WQ/oDjoSQdoZXdx8pfIxs94yj4,1
1090,5601477622187396960904924036853,36901.18849 41222.090077 63080.185989 1 65417757979490,2025-05-02 18:50:04,b+dLTtDf9/QYX+ARN0VzsQnkD5YxoAhURISZMXqaTX4LuFfckxLWaG6HOqgbbUwC,1
1091,1333329124415767441944978518882,92236.11487 72171.424393 96425.897864 3 77482092543593,2025-05-03 15:16:13,wq7MLdG7Z0FxLrsLF2iI0VVX6Hd1Ai7ZfIipusa8aZCn0f172PESWGsGo3WqiN69BQ==,1
1092,1637281743715509593013799934591,80086.44830 25161.772323 92151.351894 5 78995384180172,2025-05-02 04:27:42,RmJMxtnuy1Dp1k80VYrQLI9DlDHZp5NSdNR7M9QioeH/DJ0NWu4E3TKNxWmuBIStQpIa,0
1093,3019963656047768723489608692687,60516.27505 54676.748361 95081.102330 5 80191128128552,2025-05-03 10:20:08,wHPVAY/2ca+ugdmxNzeYpupgUslm9pt19m6ePE9JBo41IPHIxyKy03Dfj7Ko80cue7cphpl2,1
1094,8549078890692969422236071976732,86635.70246 64372.782854 12743.605699 9 83926382793035,2025-05-01 22:59:39,R3BgdsM2wlt9ASqnIy9a3bEe+EqIG04WarAWs8hlkTRkU9fDRLBbapUgjV2hPscph4Dr,1
1095,7803009933850442571463432777369,72732.14591 18954.013936 08370.713397 2 24174291000608,2025-05-02 06:14:54,rHeMk8OlLI0L9OVAaSdYdPVwzerSZd2wuCJO/18E1EAmkwQNHryKv8cM+e8LlWdSLPPXiCw=,1
1096,7479074207446245930786824174780,86884.43822 79982.184107 18433.631981 5 58817455443220,2025-05-02 22:00:32,IM9ofTvlPQV9IlbgZiVEz4Ufg/HqggKRxGu8E3hEHP8CS1gCeFBYlGunZLGz1CropcSt0sO3Zg==,1
1097,3867496065488320100063450938658,26716.17657 08365.968443 12213.712465 5 91918907371908,2025-05-02 14:29:59,6O6fm5wY4IxHtvZS0IdfQYKOgiN8AgI4YiH05zRQVOH0RWcdkPxKQrX1TZAIhJBLmWE3LzCgzBNz,0
1098,4283212269766927744323652481755,28241.00818 15350.257856 14836.890615 3 21499022029245,2025-05-03 18:31:43,wC9xbb67pgtDdjJ05oWOjgzUs7jHdZqf4vaKKxUe1IldqsYtw17GXWZwDtzdWzct45HADDPqAQ==,0
1099,8951680865413841974249130839971,34473.87491 12485.881204 80421.899931 9 95729433237070,2025-05-02 08:57:58,sb9a2g5lEPAFk2bUoqeoCthdPrLHZvohFeqfKlOXU/K3/B8n4ye3RrzHFwSrNPTGS7R0,0
1100,0301488775038736869257485801658,78378.19882 51888.024714 50289.372035 5 30941901337733,2025-05-03 16:29:24,a+oyOe9OR8wWGuDaDZWRmtNKbRjHa1SJ8tiYbeCcY05FWwJA9ae6VtBN17p7+uizhq8JHEyiHGE=,1
1101,2959111106717481023039942978319,09072.10844 41535.140538 78704.097197 1 61581300606659,2025-05-03 11:40:07,r+iROrQBQMOjqqV/PGj03E3U5DgIu8OFRvFChJuJNByqDIZY2xE2JnPyGmHSYY4k0I9iM3U=,1
1102,7060422909913947768653101427421,91602.82763 43666.380840 78157.076069 3 16450285498807,2025-05-01 23:42:08,TH6EkboN+p0hx+yGhrwGmD6E1+ipYsJvmJ4hdY9GPy3l1e0Xunh+fw99rh5uNTV2yVs=,0
1103,3823615068802258345014288524019,18112.43207 22156.373209 33996.994956 2 00887176000541,2025-05-02 02:24:58,J8Aq99SHR6QgwIBVRQrp9V6zqVNbo0/ez6KqAxgqxLchNd+bR24KP3Xk5CHoA369cQ==,1
1104,2410506390314722756334335011952,76549.34470 72551.892144 26179.316518 8 19549060615762,2025-05-03 09:39:11,S5ITVrWCXErfismYHTtX7gLE9cigc/p4cpmrsNjGoD6jAPaiviTGM/F6DqPVhps=,0
1105,6829884953973660605634511891417,79982.82000 69299.651527 97757.644770 0 05551693210452,2025-05-02 22:28:14,tDIr/YB3m6x02EuHAbzDevfkRgVycxEik1SsDwrdHzvJndUsFmO0OaBwqm2f6OarhHsV+Kpy,1
1106,8792272699818775500501987290892,78133.26426 63324.512816 35561.928420 6 12846916627453,2025-05-03 13:38:48,aN/40t30aBIJAp4G6s9/xKz3mFn6OgXAWGW8vyI+E3yCs0NUmHRylxljRzaLolf99yUmIrae,0
1107,0038272689416383552068530475278,86087.65453 57897.580732 14380.648191 6 21140626339011,2025-05-02 12:33:10,M9cNJIl9rJ+BCpOo4yNHBRKI6KbP1x4weQiOy06diZqQei+PWfUciflhtMUiYpo01KVSFV0=,1
1108,4644726149840780985245355163718,97809.52893 27843.724566 12921.063955 6 60145688959632,2025-05-02 08:50:51,dluPgOJqXfQhn9y8mYgUSFn7iNE35+f4x1g1E1N0tUPweyxaMUTiD1BiZXzDOhjWq5HnUwg=,1
